"id","word","parent","year","type","word_type"
"baseborn","baseborn","baseborn","1591","1","adjective"
"actionable","actionable","actionable","1591","1","adjective"
"bold-faced","bold-faced","bold","1591","1","adjective"
"ascendant[2]","ascendant","ascendent","1591","1","adjective"
"point-blank","point-blank","blank","1591","1","adjective"
"ill-boding","ill-boding","boding","1591","1","adjective"
"actionable","actionable","actionably","1591","1","adjective"
"baby[2]","baby","baby","1591","1","adjective"
"atomy","atomy","atomy","1591","1","noun"
"caftan","caftan","caftan","1591","1","noun"
"archimandrite","archimandrite","archimandrite","1591","1","noun"
"boyar","boyar","boyar","1591","1","noun"
"bacchanalia","bacchanalia","Bacchanalia","1591","1","noun"
"bacchanalia","bacchanalia","bacchanalian","1591","1","noun"
"cardinal number","cardinal number","cardinal","1591","1","noun"
"boyar","boyar","boyard","1591","1","noun"
"love affair","love affair","affair","1591","1","noun"
"blotter","blotter","blotter","1591","1","noun"
"rush candle","rush candle","candle","1591","1","noun"
"blackjack[1]","blackjack","blackjack","1591","1","noun"
"across[3]","across","across","1591","1","preposition"
"boundless","boundless","boundless","1592","1","adjective"
"boundless","boundless","boundlessness","1592","1","adjective"
"ill-advised","ill-advised","advisedly","1592","3","adjective"
"boundless","boundless","boundlessly","1592","1","adjective"
"ill-advised","ill-advised","advised","1592","3","adjective"
"bet[1]","bet","bet","1592","1","noun"
"amazement","amazement","amazement","1592","1","noun"
"antipathy","antipathy","antipathy","1592","1","noun"
"bookworm","bookworm","bookworm","1592","1","noun"
"bet[1]","bet","Beth","1592","1","noun"
"caper[3]","caper","caper","1592","1","noun"
"Capulet","Capulet","capulet","1592","1","noun"
"carbine","carbine","carbine","1592","1","noun"
"attaint[2]","attaint","attaint","1592","1","noun"
"burgomaster","burgomaster","burgomaster","1592","1","noun"
"antiphony","antiphony","antiphony","1592","1","noun"
"callant","callant","callant","1592","3","noun"
"antinomy","antinomy","antinomic","1592","1","noun"
"antinomy","antinomy","antinomy","1592","1","noun"
"aside[2]","aside","aside","1592","1","preposition"
"bound[7]","bound","bounded","1592","1","verb"
"brick[2]","brick","brick","1592","1","verb"
"bring on","bring on","brought","1592","1","verb"
"bound[7]","bound","bounding","1592","1","verb"
"barricade[1]","barricade","barricade","1592","1","verb"
"bower[2]","bower","bower","1592","1","verb"
"arbitrate","arbitrate","arbitrative","1592","1","verb"
"bring on","bring on","bring","1592","1","verb"
"brick[2]","brick","bricking","1592","1","verb"
"bound[7]","bound","bound","1592","1","verb"
"arbitrate","arbitrate","arbitrate","1592","1","verb"
"bosky","bosky","bosky","1593","1","adjective"
"auspicious","auspicious","auspiciousness","1593","1","adjective"
"agonizing","agonizing","agonizingly","1593","1","adjective"
"advantageous","advantageous","advantageousness","1593","1","adjective"
"astonishing","astonishing","astonishing","1593","1","adjective"
"auspicious","auspicious","auspicious","1593","1","adjective"
"advantageous","advantageous","advantageously","1593","1","adjective"
"advantageous","advantageous","advantageous","1593","1","adjective"
"auspicious","auspicious","auspiciously","1593","1","adjective"
"astonishing","astonishing","astonishingly","1593","1","adjective"
"amazing","amazing","amazing","1593","1","adjective"
"aspen","aspen","aspen","1593","1","noun"
"belvedere","belvedere","belvedere","1593","1","noun"
"boot[5]","boot","boots","1593","1","noun"
"atticism","atticism","Atticism","1593","1","noun"
"affidavit","affidavit","affidavit","1593","1","noun"
"bridewell","bridewell","bridewell","1593","3","noun"
"boot[5]","boot","boot","1593","1","noun"
"anthropology","anthropology","anthropologically","1593","1","noun"
"bantling","bantling","bantling","1593","1","noun"
"afterlife","afterlife","afterlife","1593","3","noun"
"bobber[1]","bobber","bobber","1593","1","noun"
"bluecoat","bluecoat","bluecoat","1593","1","noun"
"anamnesis","anamnesis","anamnesis","1593","3","noun"
"all[4]","all","all","1593","1","noun"
"ambidexterity","ambidexterity","ambidexterity","1593","1","noun"
"bordello","bordello","bordello","1593","1","noun"
"bitt[1]","bitt","bitt","1593","1","noun"
"anthropology","anthropology","anthropology","1593","1","noun"
"anthropology","anthropology","anthropological","1593","1","noun"
"anthropology","anthropology","anthropologist","1593","1","noun"
"arouse","arouse","arousal","1593","1","verb"
"arouse","arouse","arouse","1593","1","verb"
"armored","armored","armored","1594","1","adjective"
"Amazonian","Amazonian","Amazonian","1594","1","adjective"
"ascensional","ascensional","ascensional","1594","1","adjective"
"Atlantic","Atlantic","Atlantic","1594","1","adjective"
"adjunct[2]","adjunct","adjunct","1594","1","adjective"
"admonitory","admonitory","admonitory","1594","1","adjective"
"adjunct[2]","adjunct","adjunctly","1594","1","adjective"
"besides[3]","besides","besides","1594","1","adjective"
"admonitory","admonitory","admonitorily","1594","1","adjective"
"aboveboard[1]","aboveboard","aboveboard","1594","1","adverb"
"belive","belive","belive","1594","1","adverb"
"accusal","accusal","accusal","1594","1","noun"
"ambassadress","ambassadress","ambassadress","1594","1","noun"
"self-assurance","self-assurance","assurance","1594","1","noun"
"apogee","apogee","apogean","1594","1","noun"
"cacodemon","cacodemon","cacodemon","1594","1","noun"
"Water Bearer","Water Bearer","bearer","1594","1","noun"
"arithmetic progression","arithmetic progression","arithmetic","1594","1","noun"
"apogee","apogee","apogee","1594","1","noun"
"aberration","aberration","aberration","1594","1","noun"
"apathy","apathy","apathy","1594","1","noun"
"baggage[2]","baggage","baggage","1594","1","noun"
"aberration","aberration","aberrational","1594","1","noun"
"capriole","capriole","capriole","1594","1","noun"
"cannel coal","cannel coal","cannel","1594","1","noun"
"burn[3]","burn","burn","1594","1","noun"
"cacodemon","cacodemon","cacodemonic","1594","1","noun"
"abaft[2]","abaft","abaft","1594","1","preposition"
"caparison[2]","caparison","caparison","1594","1","verb"
"bottle[2]","bottle","bottled","1594","1","verb"
"bottle[2]","bottle","bottler","1594","1","verb"
"billet[2]","billet","billet","1594","1","verb"
"billet[2]","billet","billeting","1594","1","verb"
"bottle[2]","bottle","bottling","1594","1","verb"
"canopy[2]","canopy","canopy","1594","1","verb"
"bottle[2]","bottle","bottle","1594","1","verb"
"bird of paradise","bird of paradise","bird","1595","1",""
"cold-blooded","cold-blooded","blooded","1595","1","adjective"
"bush[3]","bush","bush","1595","1","adjective"
"blooded","blooded","blooded","1595","1","adjective"
"aeolian[1]","aeolian","Aeolian","1595","1","adjective"
"auction[1]","auction","auction","1595","1","noun"
"anchovy","anchovy","anchovy","1595","1","noun"
"emir","emir","Amir","1595","1","noun"
"blot[3]","blot","blot","1595","1","noun"
"amount[2]","amount","amount","1595","1","noun"
"archfoe","archfoe","archfoe","1595","1","noun"
"amenable","amenable","amenable","1596","1","adjective"
"amenable","amenable","amenability","1596","1","adjective"
"blatant","blatant","blatantly","1596","1","adjective"
"canny[1]","canny","cannily","1596","1","adjective"
"amenable","amenable","amenably","1596","1","adjective"
"bloodstained","bloodstained","bloodstained","1596","1","adjective"
"canny[1]","canny","canny","1596","1","adjective"
"accurate","accurate","accurateness","1596","1","adjective"
"canny[1]","canny","canniness","1596","1","adjective"
"accurate","accurate","accurate","1596","1","adjective"
"blatant","blatant","blatant","1596","1","adjective"
"accurate","accurate","accurately","1596","1","adjective"
"acceptive","acceptive","acceptive","1596","1","adjective"
"ambient[1]","ambient","ambient","1596","1","adjective"
"apeak","apeak","apeak","1596","1","adjective or adverb"
"ahead","ahead","ahead","1596","1","adverb or adjective"
"bologna","bologna","Bologna","1596","1","noun"
"bourbon","bourbon","Bourbonism","1596","1","noun"
"afterworld","afterworld","afterworld","1596","1","noun"
"C clef","C clef","C","1596","1","noun"
"canker sore","canker sore","canker","1596","3","noun"
"aversion","aversion","aversion","1596","1","noun"
"bologna","bologna","boloney","1596","1","noun"
"bourbon","bourbon","Bourbon","1596","1","noun"
"balladry","balladry","balladry","1596","1","noun"
"ascent","ascent","ascent","1596","3","noun"
"anfractuosity","anfractuosity","anfractuosity","1596","1","noun"
"assiduity","assiduity","assiduity","1596","1","noun"
"calabash","calabash","calabash","1596","1","noun"
"baker's dozen","baker's dozen","baker","1596","1","noun"
"bologna","bologna","baloney","1596","1","noun"
"aslant[2]","aslant","aslant","1596","1","preposition"
"apprentice[2]","apprentice","apprentice","1596","1","verb"
"author[2]","author","author","1596","1","verb"
"antiquate","antiquate","antiquation","1596","1","verb"
"cudgel[2]","cudgel","brains","1596","1","verb"
"accoutre","accoutre","accouter","1596","1","verb"
"appose","appose","appose","1596","1","verb"
"buoy[2]","buoy","buoy","1596","1","verb"
"apologize","apologize","apologizer","1596","1","verb"
"attune","attune","attunement","1596","1","verb"
"bedazzle","bedazzle","bedazzling","1596","1","verb"
"attune","attune","attune","1596","1","verb"
"bedazzle","bedazzle","bedazzlement","1596","1","verb"
"antiquate","antiquate","antiquate","1596","1","verb"
"bedazzle","bedazzle","bedazzle","1596","1","verb"
"capitulate","capitulate","capitulate","1596","1","verb"
"antiquate","antiquate","antiquated","1596","1","verb"
"apologize","apologize","apologize","1596","1","verb"
"belabor","belabor","belabor","1596","1","verb"
"averse","averse","averseness","1597","1","adjective"
"beachy","beachy","beachy","1597","1","adjective"
"averse","averse","aversely","1597","1","adjective"
"binary[2]","binary","binary","1597","1","adjective"
"averse","averse","averse","1597","1","adjective"
"affined","affined","affined","1597","1","adjective"
"ambit","ambit","ambit","1597","1","noun"
"bourse","bourse","bourse","1597","1","noun"
"belladonna","belladonna","belladonna","1597","1","noun"
"banana","banana","banana","1597","1","noun"
"canary seed","canary seed","canary","1597","1","noun"
"aftertime","aftertime","aftertimes","1597","1","noun"
"animation","animation","animation","1597","1","noun"
"allium","allium","Allium","1597","1","noun"
"bur reed","bur reed","bur","1597","1","noun"
"bravo[1]","bravo","bravo","1597","1","noun"
"mountain ash","mountain ash","ashes","1597","1","noun"
"mountain ash","mountain ash","ash","1597","1","noun"
"bush basil","bush basil","Basil","1597","1","noun"
"assist[2]","assist","assist","1597","1","noun"
"butterwort","butterwort","butterwort","1597","1","noun"
"backsword","backsword","backsword","1597","1","noun"
"backsword","backsword","backswording","1597","1","noun"
"aftertime","aftertime","aftertime","1597","1","noun"
"virgin's bower","virgin's bower","bower","1597","3","noun"
"bush basil","bush basil","bush","1597","1","noun"
"asphodel","asphodel","asphodel","1597","1","noun"
"viper's bugloss","viper's bugloss","bugloss","1597","3","noun"
"bet[2]","bet","bet","1597","1","verb"
"alchemize","alchemize","alchemize","1597","1","verb"
"accost","accost","accosted","1597","1","verb"
"accost","accost","accost","1597","1","verb"
"bet[2]","bet","betting","1597","1","verb"
"bet[2]","bet","betted","1597","1","verb"
"awesome","awesome","awesome","1598","1","adjective"
"hot-blooded","hot-blooded","blooded","1598","1","adjective"
"ambulatory[1]","ambulatory","ambulatory","1598","1","adjective"
"acknowledged","acknowledged","acknowledgedly","1598","1","adjective"
"acknowledged","acknowledged","acknowledged","1598","1","adjective"
"Argive","Argive","Argive","1598","1","adjective"
"awesome","awesome","awesomeness","1598","1","adjective"
"awesome","awesome","awesomely","1598","1","adjective"
"all but","all but","but","1598","1","adverb"
"ally[2]","ally","Ally","1598","1","noun"
"appetence","appetence","appetency","1598","1","noun"
"bugaboo","bugaboo","bugaboo","1598","1","noun"
"spade beard","spade beard","bearded","1598","1","noun"
"anta","anta","Anta","1598","1","noun"
"calpac","calpac","calpac","1598","1","noun"
"calpac","calpac","calpack","1598","1","noun"
"spade beard","spade beard","beard","1598","1","noun"
"anorexia","anorexia","anorexia","1598","1","noun"
"boundary","boundary","boundary","1598","1","noun"
"anadem","anadem","anadem","1598","1","noun"
"carambola","carambola","carambola","1598","1","noun"
"acting[1]","acting","acting","1598","1","noun"
"ascription","ascription","ascription","1598","1","noun"
"ally[2]","ally","alley","1598","1","noun"
"biretta","biretta","biretta","1598","1","noun"
"asterism","asterism","asterism","1598","1","noun"
"betterment","betterment","betterment","1598","1","noun"
"appetence","appetence","appetence","1598","1","noun"
"go-between","go-between","between","1598","1","noun"
"ally[2]","ally","Allies","1598","1","noun"
"agora[1]","agora","agora","1598","1","noun"
"annulet","annulet","annulet","1598","1","noun"
"bedpost","bedpost","bedpost","1598","1","noun"
"boggle","boggle","boggle","1598","1","verb"
"buy out","buy out","buy","1598","1","verb"
"bugger[2]","bugger","bugger","1598","1","verb"
"brim[2]","brim","brimmed","1598","1","verb"
"boggle","boggle","bogle","1598","1","verb"
"brisk[2]","brisk","brisk","1598","1","verb"
"captain[2]","captain","captain","1598","1","verb"
"caress[1]","caress","caress","1598","1","verb"
"buy out","buy out","bought","1598","1","verb"
"brim[2]","brim","brim","1598","1","verb"
"caress[1]","caress","caressing","1598","1","verb"
"caress[1]","caress","caresser","1598","1","verb"
"becloud","becloud","becloud","1598","1","verb"
